HCHO_reading,Location,Current_date,Next_date,Month,Year
9.214134444582346e-05,Jaffna,2019-12-17,2019-12-18,12,2019
6.162059586639167e-05,Jaffna,2019-12-18,2019-12-19,12,2019
2.8043497225145537e-05,Jaffna,2019-12-19,2019-12-20,12,2019
8.312530864536861e-05,Jaffna,2019-12-20,2019-12-21,12,2019
3.721440905146948e-05,Jaffna,2019-12-21,2019-12-22,12,2019
6.924047265594423e-05,Jaffna,2019-12-22,2019-12-23,12,2019
6.114684044549748e-05,Jaffna,2019-12-23,2019-12-24,12,2019
3.100287305535599e-05,Jaffna,2019-12-24,2019-12-25,12,2019
6.114684044549748e-05,Jaffna,2019-12-25,2019-12-26,12,2019
4.768726648762822e-05,Jaffna,2019-12-26,2019-12-27,12,2019
7.22078645114703e-05,Jaffna,2019-12-27,2019-12-28,12,2019
6.924047265594423e-05,Jaffna,2019-12-28,2019-12-29,12,2019
5.944276932800953e-05,Jaffna,2019-12-29,2019-12-30,12,2019
0.0001503228078198,Jaffna,2019-12-30,2019-12-31,12,2019
3.012889830609655e-05,Jaffna,2019-12-31,2020-01-01,12,2019
6.07809343831119e-05,Jaffna,2020-01-01,2020-01-02,1,2020
3.022036121227345e-05,Jaffna,2020-01-02,2020-01-03,1,2020
7.361897991000321e-05,Jaffna,2020-01-03,2020-01-04,1,2020
0.0001235593837431,Jaffna,2020-01-04,2020-01-05,1,2020
6.968034707922025e-05,Jaffna,2020-01-05,2020-01-06,1,2020
9.119523378491165e-05,Jaffna,2020-01-06,2020-01-07,1,2020
3.2413331497058004e-05,Jaffna,2020-01-07,2020-01-08,1,2020
5.35320439144841e-05,Jaffna,2020-01-08,2020-01-09,1,2020
0.0001050410364561,Jaffna,2020-01-09,2020-01-10,1,2020
7.864959183447392e-05,Jaffna,2020-01-10,2020-01-11,1,2020
6.714492940318377e-05,Jaffna,2020-01-11,2020-01-12,1,2020
3.044130744305504e-05,Jaffna,2020-01-12,2020-01-13,1,2020
0.0001092772708506,Jaffna,2020-01-13,2020-01-14,1,2020
6.410663685856748e-05,Jaffna,2020-01-14,2020-01-15,1,2020
0.0001420443257526,Jaffna,2020-01-15,2020-01-16,1,2020
5.739002299971991e-05,Jaffna,2020-01-16,2020-01-17,1,2020
7.60092528909985e-05,Jaffna,2020-01-17,2020-01-18,1,2020
7.60092528909985e-05,Jaffna,2020-01-18,2020-01-19,1,2020
0.0001460368414682,Jaffna,2020-01-19,2020-01-20,1,2020
8.89642730590793e-05,Jaffna,2020-01-20,2020-01-21,1,2020
2.802498241682089e-05,Jaffna,2020-01-21,2020-01-22,1,2020
7.276936700326589e-05,Jaffna,2020-01-22,2020-01-23,1,2020
5.884781888916208e-05,Jaffna,2020-01-23,2020-01-24,1,2020
5.8717714434653554e-05,Jaffna,2020-01-24,2020-01-25,1,2020
2.5680743881805907e-06,Jaffna,2020-01-25,2020-01-26,1,2020
0.0001065773462983,Jaffna,2020-01-26,2020-01-27,1,2020
0.000147917656492,Jaffna,2020-01-27,2020-01-28,1,2020
2.9533241159607285e-05,Jaffna,2020-01-28,2020-01-29,1,2020
3.796049862752424e-05,Jaffna,2020-01-29,2020-01-30,1,2020
0.0001245577021089,Jaffna,2020-01-30,2020-01-31,1,2020
0.0001126970803708,Jaffna,2020-01-31,2020-02-01,1,2020
